,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Norway,2.0,2.0,5.0,68.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,5.0,1.0,2.0,0.0,551.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,19.0,11.0,17.0,2.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,3.0,1.0,1.0,0.0,27.0,21.0,27.0,1.0,14.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,8.0,17.0,0.0,36.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,6.0,4.0,0.0,2.0,86.0,1.0,0.0,3.0,0.0,8.0,9.0,46.0,0.0,2.0,1.0,0.0,7.0,1.0,2.0,0.0,18.0,13.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,13.0,0.0,5.0,10.0,0.0,0.0,0.0,2.0,31.0
Spain,42.0,3.0,2.0,993.0,19.0,138.0,100.0,0.0,37.0,64.0,48.0,14.0,79.0,68.0,4.0,219.0,4.0,10700.0,2.0,3.0,104.0,83.0,132.0,161.0,2.0,472.0,35.0,69.0,24.0,0.0,77.0,14.0,158.0,3.0,0.0,3.0,51.0,217.0,64.0,2.0,53.0,95.0,40.0,0.0,303.0,225.0,409.0,54.0,500.0,88.0,1.0,0.0,747.0,0.0,0.0,2.0,41.0,14.0,63.0,35.0,15.0,9.0,21.0,1.0,139.0,144.0,37.0,445.0,121.0,4.0,1.0,0.0,7.0,32.0,6.0,5.0,34.0,62.0,108.0,22.0,151.0,29.0,7.0,1.0,86.0,13.0,54.0,317.0,207.0,1.0,113.0,8.0,0.0,59.0,4.0,161.0,11.0,240.0,82.0,34.0,16.0,63.0,0.0,25.0,5.0,0.0,231.0,11.0,43.0,133.0,1.0,36.0,0.0,32.0,132.0
Russian Federation,37.0,131.0,0.0,365.0,7.0,36.0,97.0,0.0,5.0,4.0,65.0,15.0,7.0,93.0,3.0,121.0,14.0,6577.0,6.0,3.0,316.0,28.0,34.0,368.0,5.0,338.0,76.0,92.0,32.0,24.0,9.0,9.0,81.0,0.0,0.0,2.0,8.0,269.0,9.0,0.0,6.0,10.0,86.0,1.0,84.0,76.0,50.0,10.0,25.0,11.0,2.0,0.0,1409.0,2.0,0.0,2.0,9.0,2.0,47.0,66.0,1.0,1.0,124.0,0.0,47.0,56.0,5.0,454.0,32.0,17.0,0.0,0.0,27.0,11.0,2.0,23.0,21.0,161.0,182.0,9.0,224.0,42.0,26.0,0.0,125.0,99.0,353.0,61.0,37.0,1.0,19.0,5.0,0.0,8.0,4.0,61.0,2.0,50.0,186.0,16.0,17.0,31.0,0.0,70.0,3.0,0.0,238.0,25.0,143.0,55.0,1.0,20.0,0.0,115.0,52.0
Guatemala,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,171.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,7.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,7.0
Italy,27.0,6.0,2.0,920.0,9.0,79.0,179.0,1.0,40.0,28.0,10.0,54.0,20.0,14.0,4.0,308.0,0.0,27752.0,0.0,2.0,60.0,77.0,40.0,123.0,1.0,311.0,21.0,79.0,15.0,0.0,82.0,3.0,250.0,4.0,0.0,18.0,2.0,85.0,73.0,5.0,18.0,67.0,2.0,0.0,49.0,380.0,681.0,15.0,434.0,356.0,2.0,0.0,506.0,2.0,0.0,1.0,163.0,25.0,106.0,7.0,4.0,1.0,24.0,0.0,80.0,149.0,14.0,1017.0,241.0,13.0,1.0,0.0,21.0,76.0,16.0,57.0,131.0,153.0,171.0,2.0,42.0,256.0,17.0,2.0,77.0,299.0,920.0,393.0,241.0,1.0,35.0,17.0,0.0,14.0,11.0,124.0,1.0,317.0,109.0,19.0,83.0,24.0,1.0,92.0,0.0,10.0,83.0,1.0,60.0,108.0,1.0,23.0,0.0,22.0,121.0
Albania,1.0,21.0,0.0,260.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,292.0,0.0,1901.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,36.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,51.0
Japan,8.0,40.0,1.0,262.0,0.0,4.0,3.0,0.0,10.0,1.0,56.0,14.0,3.0,10.0,6.0,40.0,0.0,1909.0,2.0,3.0,62.0,60.0,35.0,14.0,0.0,107.0,1.0,52.0,104.0,0.0,7.0,0.0,73.0,1.0,0.0,11.0,16.0,135.0,12.0,1.0,9.0,10.0,2.0,0.0,17.0,87.0,79.0,15.0,56.0,25.0,0.0,0.0,218.0,40.0,1.0,66.0,3.0,1.0,21.0,3.0,0.0,1.0,4.0,0.0,62.0,29.0,15.0,110.0,7.0,0.0,0.0,0.0,12.0,28.0,6.0,3.0,15.0,152.0,21.0,3.0,3.0,22.0,1.0,2.0,24.0,16.0,59.0,17.0,10.0,2.0,2.0,6.0,0.0,6.0,0.0,34.0,3.0,85.0,48.0,4.0,4.0,26.0,0.0,0.0,1.0,0.0,36.0,0.0,4.0,24.0,0.0,3.0,0.0,20.0,41.0
Portugal,4.0,1.0,0.0,295.0,2.0,12.0,5.0,0.0,2.0,0.0,2.0,17.0,3.0,1.0,1.0,118.0,1.0,3283.0,0.0,0.0,14.0,14.0,82.0,2.0,0.0,52.0,0.0,1.0,1.0,0.0,11.0,2.0,59.0,0.0,0.0,1.0,0.0,28.0,6.0,2.0,5.0,15.0,0.0,0.0,22.0,51.0,64.0,2.0,21.0,1.0,1.0,0.0,135.0,0.0,0.0,1.0,63.0,3.0,23.0,1.0,0.0,0.0,2.0,0.0,18.0,28.0,0.0,178.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,23.0,20.0,18.0,1.0,29.0,3.0,11.0,0.0,10.0,7.0,27.0,39.0,13.0,0.0,2.0,3.0,0.0,0.0,5.0,8.0,0.0,232.0,13.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,46.0,0.0,11.0,23.0,0.0,7.0,0.0,14.0,53.0
New Zealand,1.0,5.0,0.0,20.0,1.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,605.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,1.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,6.0,11.0,0.0,8.0,5.0,0.0,0.0,137.0,0.0,0.0,0.0,9.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,90.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,5.0,5.0,7.0,0.0,1.0,16.0,0.0,0.0,8.0,13.0,14.0,13.0,26.0,12.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,35.0,5.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,2.0,0.0,0.0,0.0,2.0,2.0
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,0.0,15.0,0.0,821.0,0.0,0.0,12.0,9.0,15.0,15.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,7.0,16.0,15.0,0.0,6.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,0.0,5.0,0.0,0.0,0.0,10.0,9.0,1.0,24.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,40.0,5.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,28.0,0.0,5.0,1.0,0.0,0.0,0.0,31.0,21.0
