,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Myanmar,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,9.0,0.0,3.0,0.0,343.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,9.0,4.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,15.0,0.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0
Qatar,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,367.0,1.0,0.0,1.0,0.0,0.0,31.0,0.0,4.0,0.0,79.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,2.0,7.0,10.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0
Rwanda,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0
"Korea, Democratic People's Republic of",0.0,2.0,1.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,248.0,0.0,0.0,15.0,0.0,1.0,2.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0
Sweden,0.0,3.0,1.0,80.0,0.0,2.0,3.0,0.0,11.0,0.0,1.0,1.0,20.0,9.0,0.0,21.0,2.0,948.0,0.0,0.0,17.0,7.0,1.0,7.0,0.0,49.0,4.0,24.0,3.0,0.0,10.0,1.0,29.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,22.0,6.0,7.0,0.0,7.0,16.0,13.0,1.0,13.0,3.0,0.0,0.0,128.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,25.0,82.0,1.0,53.0,2.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,37.0,9.0,9.0,0.0,4.0,158.0,0.0,3.0,6.0,3.0,11.0,6.0,39.0,0.0,0.0,1.0,1.0,5.0,1.0,23.0,0.0,29.0,26.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,16.0,4.0,8.0,1.0,0.0,0.0,0.0,3.0,48.0
Lao People's Democratic Republic,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0
Gambia,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,0.0,5.0,0.0,15.0,2.0,1.0,12.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,2.0,5.0,4.0,235.0,0.0,0.0,50.0,4.0,3.0,17.0,0.0,24.0,4.0,4.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,11.0,1.0,0.0,0.0,1.0,9.0,4.0,2.0,3.0,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,109.0,2.0,0.0,12.0,4.0,0.0,0.0,0.0,2.0,1.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,18.0,1.0,5.0,2.0,0.0,0.0,0.0,4.0,4.0
Mongolia,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,419.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Palestine, State of",0.0,1.0,14.0,456.0,0.0,2.0,5.0,1.0,81.0,0.0,1.0,0.0,0.0,1.0,0.0,55.0,0.0,1715.0,0.0,0.0,7.0,8.0,9.0,449.0,0.0,42.0,0.0,59.0,7.0,0.0,16.0,0.0,8.0,0.0,0.0,1.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,54.0,19.0,1.0,17.0,6.0,0.0,0.0,425.0,0.0,0.0,0.0,1.0,3.0,22.0,2.0,0.0,1.0,3.0,0.0,83.0,18.0,1.0,107.0,3.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,14.0,15.0,44.0,0.0,3.0,47.0,0.0,3.0,14.0,19.0,45.0,5.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,91.0,7.0,0.0,9.0,1.0,0.0,0.0,0.0,13.0,42.0,0.0,11.0,10.0,0.0,4.0,4.0,3.0,17.0
Turkey,0.0,4.0,0.0,48.0,0.0,8.0,6.0,0.0,4.0,2.0,8.0,1.0,3.0,1.0,0.0,15.0,0.0,1178.0,3.0,0.0,33.0,7.0,3.0,39.0,2.0,15.0,6.0,12.0,4.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,188.0,25.0,0.0,3.0,2.0,0.0,0.0,16.0,69.0,20.0,4.0,52.0,3.0,1.0,0.0,163.0,0.0,3.0,0.0,1.0,2.0,10.0,2.0,0.0,0.0,1.0,0.0,10.0,23.0,4.0,128.0,31.0,4.0,0.0,0.0,41.0,7.0,0.0,17.0,2.0,25.0,24.0,0.0,42.0,292.0,0.0,0.0,15.0,2.0,37.0,45.0,19.0,0.0,36.0,3.0,0.0,1.0,17.0,59.0,0.0,26.0,4.0,1.0,22.0,7.0,1.0,1.0,0.0,0.0,57.0,0.0,13.0,9.0,0.0,1.0,14.0,5.0,17.0
Haiti,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,59.0,0.0,4.0,0.0,96.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0
Ethiopia,0.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,0.0,208.0,0.0,0.0,5.0,2.0,0.0,5.0,1.0,52.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,2.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,94.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,5.0,0.0,3.0,8.0,0.0,0.0,1.0,2.0,2.0,33.0,4.0,0.0,3.0,16.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0
Ukraine,0.0,34.0,0.0,76.0,0.0,40.0,26.0,0.0,1.0,0.0,8.0,0.0,1.0,4.0,0.0,55.0,2.0,3321.0,1.0,8.0,156.0,4.0,7.0,220.0,0.0,123.0,16.0,16.0,10.0,1.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,50.0,14.0,0.0,2.0,41.0,11.0,0.0,12.0,67.0,21.0,3.0,6.0,3.0,1.0,0.0,458.0,1.0,0.0,1.0,2.0,0.0,10.0,11.0,0.0,0.0,2.0,0.0,15.0,46.0,1.0,433.0,1.0,4.0,0.0,0.0,5.0,3.0,0.0,30.0,0.0,24.0,298.0,2.0,95.0,7.0,5.0,0.0,46.0,110.0,9.0,21.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,17.0,12.0,2.0,10.0,1.0,1.0,1.0,2.0,0.0,135.0,1.0,16.0,10.0,1.0,3.0,0.0,6.0,16.0
"Korea, Republic of",0.0,1.0,0.0,136.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,402.0,1.0,0.0,25.0,4.0,2.0,0.0,0.0,10.0,0.0,63.0,3.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8.0,0.0,3.0,38.0,16.0,5.0,2.0,2.0,2.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,37.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,25.0,4.0,4.0,0.0,11.0,0.0,0.0,3.0,0.0,6.0,5.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,56.0,3.0,0.0,12.0,0.0,1.0,2.0
South Africa,0.0,4.0,1.0,80.0,0.0,0.0,4.0,0.0,19.0,2.0,9.0,9.0,0.0,10.0,7.0,117.0,0.0,2935.0,0.0,0.0,43.0,10.0,10.0,9.0,1.0,343.0,0.0,138.0,2.0,0.0,18.0,0.0,42.0,0.0,0.0,2.0,0.0,49.0,4.0,0.0,4.0,2.0,1.0,1.0,4.0,18.0,19.0,1.0,34.0,2.0,0.0,0.0,417.0,1.0,2.0,2.0,5.0,3.0,4.0,9.0,6.0,1.0,3.0,0.0,164.0,97.0,44.0,211.0,10.0,0.0,1.0,1.0,17.0,14.0,3.0,2.0,5.0,62.0,24.0,0.0,28.0,68.0,4.0,0.0,9.0,6.0,140.0,23.0,23.0,0.0,1.0,7.0,0.0,4.0,4.0,34.0,0.0,103.0,3.0,17.0,3.0,6.0,1.0,0.0,0.0,0.0,69.0,0.0,59.0,9.0,1.0,8.0,0.0,12.0,36.0
Hungary,0.0,1.0,0.0,327.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,347.0,0.0,0.0,9.0,2.0,0.0,5.0,0.0,11.0,1.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,5.0,2.0,0.0,2.0,5.0,4.0,1.0,9.0,1.0,0.0,0.0,165.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,116.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
Lithuania,0.0,7.0,0.0,7.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,326.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Estonia,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,230.0,1.0,0.0,14.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,3.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
Uruguay,0.0,4.0,0.0,2.0,2.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,273.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,9.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,11.0
Kuwait,0.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,168.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Egypt,0.0,2.0,1.0,143.0,1.0,2.0,4.0,0.0,3.0,1.0,12.0,1.0,1.0,16.0,29.0,7.0,1.0,993.0,1.0,0.0,2.0,0.0,6.0,209.0,0.0,22.0,1.0,475.0,2.0,0.0,1.0,0.0,20.0,1.0,0.0,7.0,0.0,252.0,6.0,3.0,3.0,0.0,2.0,0.0,4.0,14.0,61.0,1.0,15.0,11.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,7.0,49.0,0.0,48.0,2.0,10.0,1.0,0.0,2.0,39.0,2.0,0.0,16.0,9.0,210.0,0.0,4.0,4.0,3.0,0.0,5.0,14.0,2.0,26.0,7.0,0.0,3.0,7.0,0.0,1.0,1.0,14.0,0.0,6.0,20.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,13.0,0.0,6.0,26.0,1.0,2.0,0.0,16.0,8.0
Serbia,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,564.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,15.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0
Chile,0.0,1.0,0.0,6.0,2.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,20.0,0.0,903.0,0.0,0.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,8.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.0,7.0,8.0,12.0,0.0,6.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,19.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,7.0,8.0,2.0,0.0,2.0,0.0,5.0,10.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,14.0,9.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,8.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,6.0
Indonesia,0.0,16.0,1.0,40.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,17.0,2.0,4.0,0.0,30.0,0.0,1704.0,0.0,0.0,24.0,1.0,219.0,17.0,0.0,85.0,0.0,17.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,15.0,0.0,20.0,4.0,0.0,1.0,17.0,0.0,0.0,12.0,35.0,17.0,1.0,32.0,8.0,1.0,0.0,137.0,1.0,0.0,1.0,1.0,0.0,12.0,8.0,0.0,0.0,1.0,0.0,17.0,42.0,2.0,25.0,3.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,12.0,31.0,16.0,0.0,6.0,10.0,0.0,0.0,16.0,21.0,9.0,7.0,18.0,0.0,1.0,5.0,0.0,3.0,1.0,2.0,0.0,15.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,18.0,0.0,21.0,4.0,0.0,0.0,0.0,21.0,25.0
Congo,0.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,44.0,1.0,4.0,10.0,118.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,855.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,4.0,86.0,29.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,3.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,17.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,10.0,0.0,6.0,1.0,3.0,1.0,0.0,10.0,6.0
Thailand,0.0,2.0,1.0,46.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,18.0,0.0,595.0,0.0,1.0,28.0,0.0,22.0,10.0,0.0,30.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,25.0,5.0,0.0,12.0,4.0,0.0,0.0,10.0,16.0,16.0,22.0,12.0,2.0,2.0,0.0,71.0,1.0,0.0,0.0,0.0,4.0,3.0,9.0,0.0,0.0,4.0,1.0,151.0,23.0,0.0,26.0,4.0,7.0,0.0,0.0,7.0,4.0,0.0,1.0,5.0,48.0,6.0,0.0,14.0,15.0,2.0,0.0,13.0,2.0,5.0,55.0,10.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,11.0,11.0,3.0,6.0,4.0,0.0,2.0,0.0,1.0,259.0,0.0,11.0,5.0,0.0,0.0,0.0,8.0,22.0
Bangladesh,0.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,382.0,0.0,0.0,1.0,3.0,285.0,2.0,0.0,12.0,0.0,9.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,1.0,21.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,6.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,2.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,3.0,1.0,5.0,7.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,20.0,2.0,2.0,0.0,0.0,0.0,3.0
